


[ INCOMING ],				2023-07-24 18:01:01,				recieveArduino,						GS-4-30-53-53
[ INCOMING ],				2023-07-24 18:01:01,				recieveArduino,						GS-4-20-53-53
[ INCOMING ],				2023-07-24 18:01:01,				recieveArduino,						GS-4-10-53-54
[ INCOMING ],				2023-07-24 18:01:02,				recieveArduino,						SS,90
[ INCOMING ],				2023-07-24 18:01:02,				recieveArduino,						0		53
[ INCOMING ],				2023-07-24 18:01:02,				recieveArduino,						AT53
[ INCOMING ],				2023-07-24 18:01:02,				recieveArduino,						SS,85
[ INCOMING ],				2023-07-24 18:01:03,				recieveArduino,						GS-1-10-0-43
[ INCOMING ],				2023-07-24 18:01:03,				recieveArduino,						GS-1-20-0-0
[ INCOMING ],				2023-07-24 18:01:03,				recieveArduino,						GS-1-30-0-0
[ INCOMING ],				2023-07-24 18:01:03,				recieveArduino,						GS-1-40-0-0
[ INCOMING ],				2023-07-24 18:01:04,				recieveArduino,						GS-1-50-0-0
[ INCOMING ],				2023-07-24 18:01:04,				recieveArduino,						GS-1-60-0-0
[ INCOMING ],				2023-07-24 18:01:04,				recieveArduino,						GS-1-70-0-0
[ INCOMING ],				2023-07-24 18:01:04,				recieveArduino,						GS-1-80-0-0
[ INCOMING ],				2023-07-24 18:01:05,				recieveArduino,						GS-1-90-0-0
[ INCOMING ],				2023-07-24 18:01:05,				recieveArduino,						GS-1-100-0-0
[ INCOMING ],				2023-07-24 18:01:05,				recieveArduino,						GS-1-110-0-43
[ INCOMING ],				2023-07-24 18:01:05,				recieveArduino,						GS-1-120-0-0
[ INCOMING ],				2023-07-24 18:01:06,				recieveArduino,						GS-1-130-0-0
[ INCOMING ],				2023-07-24 18:01:06,				recieveArduino,						GS-1-140-40-31
[ INCOMING ],				2023-07-24 18:01:06,				recieveArduino,						GS-1-150-35-21
[ INCOMING ],				2023-07-24 18:01:06,				recieveArduino,						GS-1-160-0-32
[ INCOMING ],				2023-07-24 18:01:07,				recieveArduino,						GS-1-170-0-35
[ INCOMING ],				2023-07-24 18:01:07,				recieveArduino,						GS-1-180-42-43
[ INCOMING ],				2023-07-24 18:01:07,				recieveArduino,						SS,80
[ INCOMING ],				2023-07-24 18:01:08,				recieveArduino,						GS-2-170-0-0
[ INCOMING ],				2023-07-24 18:01:08,				recieveArduino,						GS-2-160-0-0
[ INCOMING ],				2023-07-24 18:01:08,				recieveArduino,						GS-2-150-0-0
[ INCOMING ],				2023-07-24 18:01:09,				recieveArduino,						GS-2-140-0-0
[ INCOMING ],				2023-07-24 18:01:09,				recieveArduino,						GS-2-130-0-0
[ INCOMING ],				2023-07-24 18:01:09,				recieveArduino,						GS-2-120-0-0
[ INCOMING ],				2023-07-24 18:01:09,				recieveArduino,						GS-2-110-0-0
[ INCOMING ],				2023-07-24 18:01:10,				recieveArduino,						GS-2-100-0-0
[ INCOMING ],				2023-07-24 18:01:10,				recieveArduino,						GS-2-90-0-0
[ INCOMING ],				2023-07-24 18:01:10,				recieveArduino,						GS-2-80-0-0
[ INCOMING ],				2023-07-24 18:01:10,				recieveArduino,						GS-2-70-0-0
[ INCOMING ],				2023-07-24 18:01:11,				recieveArduino,						GS-2-60-0-0
[ INCOMING ],				2023-07-24 18:01:11,				recieveArduino,						GS-2-50-0-0
[ INCOMING ],				2023-07-24 18:01:11,				recieveArduino,						GS-2-40-0-0
[ INCOMING ],				2023-07-24 18:01:11,				recieveArduino,						GS-2-30-0-0
[ INCOMING ],				2023-07-24 18:01:12,				recieveArduino,						GS-2-20-0-0
[ INCOMING ],				2023-07-24 18:01:12,				recieveArduino,						GS-2-10-0-0
[ INCOMING ],				2023-07-24 18:01:13,				recieveArduino,						GS-3-10-0-0
[ INCOMING ],				2023-07-24 18:01:13,				recieveArduino,						GS-3-20-0-0
[ INCOMING ],				2023-07-24 18:01:14,				recieveArduino,						GS-3-30-31-32
[ INCOMING ],				2023-07-24 18:01:15,				recieveArduino,						GS-3-40-0-0
[ INCOMING ],				2023-07-24 18:01:15,				recieveArduino,						GS-3-50-0-0
[ INCOMING ],				2023-07-24 18:01:16,				recieveArduino,						GS-3-60-0-0



[ INCOMING ],				2023-07-24 18:07:46,				recieveArduino,						PW
[ OUTGOING ],				2023-07-24 18:07:48,				transmitArduino,						0
[ OUTGOING ],				2023-07-24 18:07:49,				transmitArduino,						0
[ OUTGOING ],				2023-07-24 18:07:50,				transmitArduino,						0
[ OUTGOING ],				2023-07-24 18:07:51,				transmitArduino,						0



[ OUTGOING ],				2023-07-24 18:08:56,				transmitArduino,						4
[ INCOMING ],				2023-07-24 18:08:56,				recieveArduino,						SL
[ INCOMING ],				2023-07-24 18:08:58,				recieveArduino,						X1
[ INCOMING ],				2023-07-24 18:09:00,				recieveArduino,						SS,0
[ INCOMING ],				2023-07-24 18:09:02,				recieveArduino,						L1
[ INCOMING ],				2023-07-24 18:09:03,				recieveArduino,						R1
[ INCOMING ],				2023-07-24 18:09:18,				recieveArduino,						SS,90
[ INCOMING ],				2023-07-24 18:09:19,				recieveArduino,						0		54
[ INCOMING ],				2023-07-24 18:09:19,				recieveArduino,						AT54
[ INCOMING ],				2023-07-24 18:09:19,				recieveArduino,						LH
[ OUTGOING ],				2023-07-24 18:10:16,				transmitArduino,						5
[ INCOMING ],				2023-07-24 18:10:16,				recieveArduino,						SD
[ INCOMING ],				2023-07-24 18:10:21,				recieveArduino,						SS,90
[ INCOMING ],				2023-07-24 18:10:21,				recieveArduino,						15		16
[ INCOMING ],				2023-07-24 18:10:21,				recieveArduino,						AT16
[ INCOMING ],				2023-07-24 18:10:21,				recieveArduino,						SS,90
[ INCOMING ],				2023-07-24 18:10:21,				recieveArduino,						14		8
[ INCOMING ],				2023-07-24 18:10:21,				recieveArduino,						AT14
[ INCOMING ],				2023-07-24 18:10:21,				recieveArduino,						SS,90
[ INCOMING ],				2023-07-24 18:10:21,				recieveArduino,						11		4
[ INCOMING ],				2023-07-24 18:10:21,				recieveArduino,						AT11
[ INCOMING ],				2023-07-24 18:10:22,				recieveArduino,						SS,90
[ INCOMING ],				2023-07-24 18:10:22,				recieveArduino,						9		9
[ INCOMING ],				2023-07-24 18:10:22,				recieveArduino,						AT9
[ INCOMING ],				2023-07-24 18:10:27,				recieveArduino,						R0
[ INCOMING ],				2023-07-24 18:10:32,				recieveArduino,						L0
[ INCOMING ],				2023-07-24 18:10:33,				recieveArduino,						SS,90
[ INCOMING ],				2023-07-24 18:10:35,				recieveArduino,						X0
[ INCOMING ],				2023-07-24 18:10:35,				recieveArduino,						LD



[ OUTGOING ],				2023-07-24 18:12:13,				transmitArduino,						4
[ INCOMING ],				2023-07-24 18:12:13,				recieveArduino,						SL
[ INCOMING ],				2023-07-24 18:12:15,				recieveArduino,						X1
[ INCOMING ],				2023-07-24 18:12:17,				recieveArduino,						SS,0
[ INCOMING ],				2023-07-24 18:12:19,				recieveArduino,						L1
[ INCOMING ],				2023-07-24 18:12:20,				recieveArduino,						R1
[ INCOMING ],				2023-07-24 18:12:35,				recieveArduino,						SS,90
[ INCOMING ],				2023-07-24 18:12:36,				recieveArduino,						0		0
[ INCOMING ],				2023-07-24 18:12:36,				recieveArduino,						AT0
[ INCOMING ],				2023-07-24 18:12:37,				recieveArduino,						SS,90
[ INCOMING ],				2023-07-24 18:12:37,				recieveArduino,						56		57
[ INCOMING ],				2023-07-24 18:12:37,				recieveArduino,						AT57
[ INCOMING ],				2023-07-24 18:12:37,				recieveArduino,						LH
[ OUTGOING ],				2023-07-24 18:13:30,				transmitArduino,						c
[ INCOMING ],				2023-07-24 18:13:30,				recieveArduino,						R0
[ OUTGOING ],				2023-07-24 18:15:51,				transmitArduino,						C
[ INCOMING ],				2023-07-24 18:15:52,				recieveArduino,						R1
[ OUTGOING ],				2023-07-24 18:16:38,				transmitArduino,						c
[ INCOMING ],				2023-07-24 18:16:38,				recieveArduino,						R0
[ OUTGOING ],				2023-07-24 18:16:52,				transmitArduino,						C
[ INCOMING ],				2023-07-24 18:16:52,				recieveArduino,						R1
[ OUTGOING ],				2023-07-24 18:16:58,				transmitArduino,						c
[ INCOMING ],				2023-07-24 18:16:58,				recieveArduino,						R0
[ OUTGOING ],				2023-07-24 18:18:33,				transmitArduino,						C
[ INCOMING ],				2023-07-24 18:18:33,				recieveArduino,						R1
[ INCOMING ],				2023-07-24 18:19:01,				recieveArduino,						SD
[ INCOMING ],				2023-07-24 18:19:08,				recieveArduino,						SS,90
[ INCOMING ],				2023-07-24 18:19:08,				recieveArduino,						16		17
[ INCOMING ],				2023-07-24 18:19:08,				recieveArduino,						AT17
[ INCOMING ],				2023-07-24 18:19:20,				recieveArduino,						R0
[ INCOMING ],				2023-07-24 18:19:20,				recieveArduino,						L0
[ INCOMING ],				2023-07-24 18:19:09,				recieveArduino,						SS,90
[ OUTGOING ],				2023-07-24 18:19:01,				transmitArduino,						5
[ INCOMING ],				2023-07-24 18:19:09,				recieveArduino,						14		14
[ INCOMING ],				2023-07-24 18:19:09,				recieveArduino,						AT14
[ INCOMING ],				2023-07-24 18:19:09,				recieveArduino,						SS,90
[ INCOMING ],				2023-07-24 18:19:09,				recieveArduino,						12		4
[ INCOMING ],				2023-07-24 18:19:09,				recieveArduino,						AT12
[ INCOMING ],				2023-07-24 18:19:21,				recieveArduino,						SS,90
[ INCOMING ],				2023-07-24 18:19:09,				recieveArduino,						SS,90
[ INCOMING ],				2023-07-24 18:19:09,				recieveArduino,						10		9
[ INCOMING ],				2023-07-24 18:19:09,				recieveArduino,						AT10
[ INCOMING ],				2023-07-24 18:19:21,				recieveArduino,						X0
[ INCOMING ],				2023-07-24 18:19:21,				recieveArduino,						LD
[ INCOMING ],				2023-07-24 18:20:40,				recieveArduino,						L1



[ OUTGOING ],				2023-07-24 18:20:39,				transmitArduino,						A
[ OUTGOING ],				2023-07-24 18:20:43,				transmitArduino,						B
[ INCOMING ],				2023-07-24 18:20:43,				recieveArduino,						X1
[ OUTGOING ],				2023-07-24 18:20:45,				transmitArduino,						C
[ INCOMING ],				2023-07-24 18:20:45,				recieveArduino,						R1
[ OUTGOING ],				2023-07-24 18:20:50,				transmitArduino,						c
[ INCOMING ],				2023-07-24 18:20:50,				recieveArduino,						R0
[ OUTGOING ],				2023-07-24 18:20:51,				transmitArduino,						b
[ INCOMING ],				2023-07-24 18:20:51,				recieveArduino,						X0
[ OUTGOING ],				2023-07-24 18:20:53,				transmitArduino,						a
[ INCOMING ],				2023-07-24 18:20:53,				recieveArduino,						L0



[ OUTGOING ],				2023-07-24 18:21:37,				transmitArduino,						4
[ INCOMING ],				2023-07-24 18:21:37,				recieveArduino,						SL
[ INCOMING ],				2023-07-24 18:21:39,				recieveArduino,						X1
[ INCOMING ],				2023-07-24 18:21:41,				recieveArduino,						SS,0
[ INCOMING ],				2023-07-24 18:21:43,				recieveArduino,						L1
[ INCOMING ],				2023-07-24 18:21:44,				recieveArduino,						R1
[ INCOMING ],				2023-07-24 18:22:00,				recieveArduino,						SS,90
[ INCOMING ],				2023-07-24 18:22:00,				recieveArduino,						0		57
[ INCOMING ],				2023-07-24 18:22:00,				recieveArduino,						AT57
[ INCOMING ],				2023-07-24 18:22:00,				recieveArduino,						LH
[ OUTGOING ],				2023-07-24 18:22:16,				transmitArduino,						5
[ INCOMING ],				2023-07-24 18:22:16,				recieveArduino,						SD
[ INCOMING ],				2023-07-24 18:22:21,				recieveArduino,						SS,90
[ INCOMING ],				2023-07-24 18:22:21,				recieveArduino,						19		20
[ INCOMING ],				2023-07-24 18:22:21,				recieveArduino,						AT20
[ INCOMING ],				2023-07-24 18:22:22,				recieveArduino,						SS,90
[ INCOMING ],				2023-07-24 18:22:22,				recieveArduino,						18		19
[ INCOMING ],				2023-07-24 18:22:22,				recieveArduino,						AT19
[ INCOMING ],				2023-07-24 18:22:22,				recieveArduino,						SS,90
[ INCOMING ],				2023-07-24 18:22:22,				recieveArduino,						16		17
[ INCOMING ],				2023-07-24 18:22:22,				recieveArduino,						AT17
[ INCOMING ],				2023-07-24 18:22:22,				recieveArduino,						SS,90
[ INCOMING ],				2023-07-24 18:22:22,				recieveArduino,						13		14
[ INCOMING ],				2023-07-24 18:22:22,				recieveArduino,						AT14
[ INCOMING ],				2023-07-24 18:22:22,				recieveArduino,						SS,90
[ INCOMING ],				2023-07-24 18:22:22,				recieveArduino,						11		3
[ INCOMING ],				2023-07-24 18:22:22,				recieveArduino,						AT11
[ INCOMING ],				2023-07-24 18:22:22,				recieveArduino,						SS,90
[ INCOMING ],				2023-07-24 18:22:23,				recieveArduino,						8		9
[ INCOMING ],				2023-07-24 18:22:23,				recieveArduino,						AT9
[ INCOMING ],				2023-07-24 18:22:28,				recieveArduino,						R0
[ INCOMING ],				2023-07-24 18:22:33,				recieveArduino,						L0
[ INCOMING ],				2023-07-24 18:22:34,				recieveArduino,						SS,90
[ INCOMING ],				2023-07-24 18:22:36,				recieveArduino,						X0
[ INCOMING ],				2023-07-24 18:22:36,				recieveArduino,						LD



[ OUTGOING ],				2023-07-24 18:23:09,				transmitArduino,						4
[ INCOMING ],				2023-07-24 18:23:09,				recieveArduino,						SL
[ INCOMING ],				2023-07-24 18:23:11,				recieveArduino,						X1
[ INCOMING ],				2023-07-24 18:23:13,				recieveArduino,						SS,0
[ INCOMING ],				2023-07-24 18:23:15,				recieveArduino,						L1
[ INCOMING ],				2023-07-24 18:23:16,				recieveArduino,						R1
[ INCOMING ],				2023-07-24 18:23:32,				recieveArduino,						SS,90
[ INCOMING ],				2023-07-24 18:23:32,				recieveArduino,						0		53
[ INCOMING ],				2023-07-24 18:23:32,				recieveArduino,						AT53
[ INCOMING ],				2023-07-24 18:23:32,				recieveArduino,						LH
[ OUTGOING ],				2023-07-24 18:27:43,				transmitArduino,						6
[ INCOMING ],				2023-07-24 18:27:44,				recieveArduino,						LS
[ INCOMING ],				2023-07-24 18:27:44,				recieveArduino,						SS,90
[ INCOMING ],				2023-07-24 18:27:44,				recieveArduino,						53		53
[ INCOMING ],				2023-07-24 18:27:44,				recieveArduino,						AT53
[ INCOMING ],				2023-07-24 18:27:44,				recieveArduino,						SS,85
[ INCOMING ],				2023-07-24 18:27:44,				recieveArduino,						GS-1-10-0-3
[ INCOMING ],				2023-07-24 18:27:45,				recieveArduino,						GS-1-20-36-40
[ INCOMING ],				2023-07-24 18:27:45,				recieveArduino,						GS-1-30-0-0
[ INCOMING ],				2023-07-24 18:27:45,				recieveArduino,						GS-1-40-0-0
[ INCOMING ],				2023-07-24 18:27:45,				recieveArduino,						GS-1-50-0-0
[ INCOMING ],				2023-07-24 18:27:46,				recieveArduino,						GS-1-60-0-0
[ INCOMING ],				2023-07-24 18:27:46,				recieveArduino,						GS-1-70-0-0
[ INCOMING ],				2023-07-24 18:27:46,				recieveArduino,						GS-1-80-0-0
[ INCOMING ],				2023-07-24 18:27:46,				recieveArduino,						GS-1-90-0-0
[ INCOMING ],				2023-07-24 18:27:47,				recieveArduino,						GS-1-100-0-0
[ INCOMING ],				2023-07-24 18:27:47,				recieveArduino,						GS-1-110-0-0
[ INCOMING ],				2023-07-24 18:27:47,				recieveArduino,						GS-1-120-0-0
[ INCOMING ],				2023-07-24 18:27:47,				recieveArduino,						GS-1-130-0-0
[ INCOMING ],				2023-07-24 18:27:48,				recieveArduino,						GS-1-140-42-40
[ INCOMING ],				2023-07-24 18:27:48,				recieveArduino,						GS-1-150-0-22
[ INCOMING ],				2023-07-24 18:27:48,				recieveArduino,						GS-1-160-0-22
[ INCOMING ],				2023-07-24 18:27:48,				recieveArduino,						GS-1-170-0-38
[ INCOMING ],				2023-07-24 18:27:49,				recieveArduino,						GS-1-180-37-28
[ INCOMING ],				2023-07-24 18:27:49,				recieveArduino,						SS,80
[ INCOMING ],				2023-07-24 18:27:49,				recieveArduino,						GS-2-170-37-43
[ INCOMING ],				2023-07-24 18:27:50,				recieveArduino,						GS-2-160-0-0
[ INCOMING ],				2023-07-24 18:27:50,				recieveArduino,						GS-2-150-0-0
[ INCOMING ],				2023-07-24 18:27:50,				recieveArduino,						GS-2-140-40-0
[ INCOMING ],				2023-07-24 18:27:50,				recieveArduino,						GS-2-130-43-40
[ INCOMING ],				2023-07-24 18:27:51,				recieveArduino,						GS-2-120-0-41
[ INCOMING ],				2023-07-24 18:27:51,				recieveArduino,						GS-2-110-0-0
[ INCOMING ],				2023-07-24 18:27:51,				recieveArduino,						GS-2-100-0-0
[ INCOMING ],				2023-07-24 18:27:51,				recieveArduino,						GS-2-90-0-0
[ INCOMING ],				2023-07-24 18:27:52,				recieveArduino,						GS-2-80-0-0
[ INCOMING ],				2023-07-24 18:27:52,				recieveArduino,						GS-2-70-0-0
[ INCOMING ],				2023-07-24 18:27:52,				recieveArduino,						GS-2-60-0-0
[ INCOMING ],				2023-07-24 18:27:53,				recieveArduino,						GS-2-50-0-0
[ INCOMING ],				2023-07-24 18:27:53,				recieveArduino,						GS-2-40-0-0
[ INCOMING ],				2023-07-24 18:27:53,				recieveArduino,						GS-2-30-0-0
[ INCOMING ],				2023-07-24 18:27:53,				recieveArduino,						GS-2-20-0-0
[ INCOMING ],				2023-07-24 18:27:54,				recieveArduino,						GS-2-10-0-0
[ INCOMING ],				2023-07-24 18:27:54,				recieveArduino,						SS,75
[ INCOMING ],				2023-07-24 18:27:55,				recieveArduino,						GS-3-10-0-0
[ INCOMING ],				2023-07-24 18:27:55,				recieveArduino,						GS-3-20-0-0
[ INCOMING ],				2023-07-24 18:27:55,				recieveArduino,						GS-3-30-0-0
[ INCOMING ],				2023-07-24 18:27:56,				recieveArduino,						GS-3-40-0-0
[ INCOMING ],				2023-07-24 18:27:56,				recieveArduino,						GS-3-50-0-0
[ INCOMING ],				2023-07-24 18:27:56,				recieveArduino,						GS-3-60-0-0
[ INCOMING ],				2023-07-24 18:27:56,				recieveArduino,						GS-3-70-0-0
[ INCOMING ],				2023-07-24 18:27:57,				recieveArduino,						GS-3-80-0-0
[ INCOMING ],				2023-07-24 18:27:57,				recieveArduino,						GS-3-90-0-0
[ INCOMING ],				2023-07-24 18:27:57,				recieveArduino,						GS-3-100-0-0
[ INCOMING ],				2023-07-24 18:27:57,				recieveArduino,						GS-3-110-36-0
[ INCOMING ],				2023-07-24 18:27:58,				recieveArduino,						GS-3-120-43-0
[ INCOMING ],				2023-07-24 18:27:58,				recieveArduino,						GS-3-130-28-0
[ INCOMING ],				2023-07-24 18:27:58,				recieveArduino,						GS-3-140-29-0
[ INCOMING ],				2023-07-24 18:27:58,				recieveArduino,						GS-3-150-41-0
[ INCOMING ],				2023-07-24 18:27:59,				recieveArduino,						GS-3-160-0-0
[ INCOMING ],				2023-07-24 18:27:59,				recieveArduino,						GS-3-170-20-10
[ INCOMING ],				2023-07-24 18:27:59,				recieveArduino,						GS-3-180-1-9
[ INCOMING ],				2023-07-24 18:27:59,				recieveArduino,						SS,70
[ INCOMING ],				2023-07-24 18:28:00,				recieveArduino,						GS-4-170-30-0
[ INCOMING ],				2023-07-24 18:28:00,				recieveArduino,						GS-4-160-24-44
[ INCOMING ],				2023-07-24 18:28:00,				recieveArduino,						GS-4-150-35-0
[ INCOMING ],				2023-07-24 18:28:01,				recieveArduino,						GS-4-140-22-0
[ INCOMING ],				2023-07-24 18:28:01,				recieveArduino,						GS-4-130-15-30
[ INCOMING ],				2023-07-24 18:28:01,				recieveArduino,						GS-4-120-39-0
[ INCOMING ],				2023-07-24 18:28:01,				recieveArduino,						GS-4-110-0-0
[ INCOMING ],				2023-07-24 18:28:02,				recieveArduino,						GS-4-100-42-0
[ INCOMING ],				2023-07-24 18:28:02,				recieveArduino,						GS-4-90-43-46
[ INCOMING ],				2023-07-24 18:28:02,				recieveArduino,						GS-4-80-0-0
[ INCOMING ],				2023-07-24 18:28:02,				recieveArduino,						GS-4-70-0-37
[ INCOMING ],				2023-07-24 18:28:03,				recieveArduino,						GS-4-60-0-30
[ INCOMING ],				2023-07-24 18:28:03,				recieveArduino,						GS-4-50-0-29
[ INCOMING ],				2023-07-24 18:28:03,				recieveArduino,						GS-4-40-0-28
[ INCOMING ],				2023-07-24 18:28:03,				recieveArduino,						GS-4-30-0-27
[ INCOMING ],				2023-07-24 18:28:04,				recieveArduino,						GS-4-20-0-26
[ INCOMING ],				2023-07-24 18:28:04,				recieveArduino,						GS-4-10-44-26
[ INCOMING ],				2023-07-24 18:28:05,				recieveArduino,						0		41
[ INCOMING ],				2023-07-24 18:28:05,				recieveArduino,						AT41
[ INCOMING ],				2023-07-24 18:28:05,				recieveArduino,						SS,85
[ INCOMING ],				2023-07-24 18:28:06,				recieveArduino,						GS-1-10-0-0
[ INCOMING ],				2023-07-24 18:28:06,				recieveArduino,						GS-1-20-0-0
[ INCOMING ],				2023-07-24 18:28:06,				recieveArduino,						GS-1-30-0-0
[ INCOMING ],				2023-07-24 18:28:07,				recieveArduino,						GS-1-40-0-0
[ INCOMING ],				2023-07-24 18:28:07,				recieveArduino,						GS-1-50-0-0
[ INCOMING ],				2023-07-24 18:28:07,				recieveArduino,						GS-1-60-0-0
[ INCOMING ],				2023-07-24 18:28:07,				recieveArduino,						GS-1-70-0-0
[ INCOMING ],				2023-07-24 18:28:08,				recieveArduino,						GS-1-80-0-0
[ INCOMING ],				2023-07-24 18:28:08,				recieveArduino,						GS-1-90-0-0
[ INCOMING ],				2023-07-24 18:28:08,				recieveArduino,						GS-1-100-0-0
[ INCOMING ],				2023-07-24 18:28:08,				recieveArduino,						GS-1-110-0-31
[ INCOMING ],				2023-07-24 18:28:08,				recieveArduino,						GS-1-120-0-0
[ INCOMING ],				2023-07-24 18:28:09,				recieveArduino,						GS-1-130-0-22
[ INCOMING ],				2023-07-24 18:28:09,				recieveArduino,						GS-1-140-0-0
[ INCOMING ],				2023-07-24 18:28:09,				recieveArduino,						GS-1-150-0-0
[ INCOMING ],				2023-07-24 18:28:09,				recieveArduino,						GS-1-160-0-25
[ INCOMING ],				2023-07-24 18:28:10,				recieveArduino,						GS-1-170-22-23
[ INCOMING ],				2023-07-24 18:28:10,				recieveArduino,						GS-1-180-19-14
[ INCOMING ],				2023-07-24 18:28:10,				recieveArduino,						SS,80
[ INCOMING ],				2023-07-24 18:28:11,				recieveArduino,						GS-2-170-0-30
[ INCOMING ],				2023-07-24 18:28:11,				recieveArduino,						GS-2-160-0-0
[ INCOMING ],				2023-07-24 18:28:11,				recieveArduino,						GS-2-150-0-0
[ INCOMING ],				2023-07-24 18:28:12,				recieveArduino,						GS-2-140-0-0
[ INCOMING ],				2023-07-24 18:28:12,				recieveArduino,						GS-2-130-0-28
[ INCOMING ],				2023-07-24 18:28:12,				recieveArduino,						GS-2-120-0-0
[ INCOMING ],				2023-07-24 18:28:12,				recieveArduino,						GS-2-110-0-0
[ INCOMING ],				2023-07-24 18:28:12,				recieveArduino,						GS-2-100-0-0
[ INCOMING ],				2023-07-24 18:28:13,				recieveArduino,						GS-2-90-0-29
[ INCOMING ],				2023-07-24 18:28:13,				recieveArduino,						GS-2-80-0-0
[ INCOMING ],				2023-07-24 18:28:13,				recieveArduino,						GS-2-70-0-0
[ INCOMING ],				2023-07-24 18:28:13,				recieveArduino,						GS-2-60-0-0
[ INCOMING ],				2023-07-24 18:28:14,				recieveArduino,						GS-2-50-0-0
[ INCOMING ],				2023-07-24 18:28:14,				recieveArduino,						GS-2-40-0-0
[ INCOMING ],				2023-07-24 18:28:14,				recieveArduino,						GS-2-30-0-0
[ INCOMING ],				2023-07-24 18:28:14,				recieveArduino,						GS-2-20-0-0
[ INCOMING ],				2023-07-24 18:28:15,				recieveArduino,						GS-2-10-0-0
[ INCOMING ],				2023-07-24 18:28:16,				recieveArduino,						GS-3-10-0-0
[ INCOMING ],				2023-07-24 18:28:16,				recieveArduino,						GS-3-20-0-0
[ INCOMING ],				2023-07-24 18:28:16,				recieveArduino,						GS-3-30-0-0
[ INCOMING ],				2023-07-24 18:28:17,				recieveArduino,						GS-3-40-0-0
[ INCOMING ],				2023-07-24 18:28:17,				recieveArduino,						GS-3-50-0-0
[ INCOMING ],				2023-07-24 18:28:17,				recieveArduino,						GS-3-60-0-0
[ INCOMING ],				2023-07-24 18:28:17,				recieveArduino,						GS-3-70-0-0
[ INCOMING ],				2023-07-24 18:28:18,				recieveArduino,						GS-3-80-0-0
[ INCOMING ],				2023-07-24 18:28:18,				recieveArduino,						GS-3-90-0-0
[ INCOMING ],				2023-07-24 18:28:18,				recieveArduino,						GS-3-100-0-0
[ INCOMING ],				2023-07-24 18:28:18,				recieveArduino,						GS-3-110-0-0
[ INCOMING ],				2023-07-24 18:28:19,				recieveArduino,						GS-3-120-0-0
[ INCOMING ],				2023-07-24 18:28:19,				recieveArduino,						GS-3-130-0-0
[ INCOMING ],				2023-07-24 18:28:19,				recieveArduino,						GS-3-140-0-0
[ INCOMING ],				2023-07-24 18:28:19,				recieveArduino,						GS-3-150-0-0
[ INCOMING ],				2023-07-24 18:28:20,				recieveArduino,						GS-3-160-0-0
[ INCOMING ],				2023-07-24 18:28:20,				recieveArduino,						GS-3-170-0-0
[ INCOMING ],				2023-07-24 18:28:20,				recieveArduino,						GS-3-180-0-0
[ INCOMING ],				2023-07-24 18:28:20,				recieveArduino,						SS,70
[ INCOMING ],				2023-07-24 18:28:21,				recieveArduino,						GS-4-170-0-0
[ INCOMING ],				2023-07-24 18:28:21,				recieveArduino,						GS-4-160-0-0
[ INCOMING ],				2023-07-24 18:28:21,				recieveArduino,						GS-4-150-0-0
[ INCOMING ],				2023-07-24 18:28:22,				recieveArduino,						GS-4-140-32-0
[ INCOMING ],				2023-07-24 18:28:22,				recieveArduino,						GS-4-130-0-0
[ INCOMING ],				2023-07-24 18:28:22,				recieveArduino,						GS-4-120-0-0
[ INCOMING ],				2023-07-24 18:28:22,				recieveArduino,						GS-4-110-33-0
[ INCOMING ],				2023-07-24 18:28:23,				recieveArduino,						GS-4-100-0-0
[ INCOMING ],				2023-07-24 18:28:23,				recieveArduino,						GS-4-90-0-0
[ INCOMING ],				2023-07-24 18:28:23,				recieveArduino,						GS-4-80-0-0
[ INCOMING ],				2023-07-24 18:28:23,				recieveArduino,						GS-4-70-0-0
[ INCOMING ],				2023-07-24 18:28:24,				recieveArduino,						GS-4-60-0-0
[ INCOMING ],				2023-07-24 18:28:24,				recieveArduino,						GS-4-50-0-0
[ INCOMING ],				2023-07-24 18:28:24,				recieveArduino,						GS-4-40-0-0
[ INCOMING ],				2023-07-24 18:28:24,				recieveArduino,						GS-4-30-0-0
[ INCOMING ],				2023-07-24 18:28:25,				recieveArduino,						GS-4-20-0-0
[ INCOMING ],				2023-07-24 18:28:25,				recieveArduino,						GS-4-10-0-0
[ INCOMING ],				2023-07-24 18:28:26,				recieveArduino,						0		41
[ INCOMING ],				2023-07-24 18:28:26,				recieveArduino,						AT41
[ INCOMING ],				2023-07-24 18:28:26,				recieveArduino,						SS,85
[ INCOMING ],				2023-07-24 18:28:27,				recieveArduino,						GS-1-10-0-0
[ INCOMING ],				2023-07-24 18:28:27,				recieveArduino,						GS-1-20-0-0
[ INCOMING ],				2023-07-24 18:28:27,				recieveArduino,						GS-1-30-0-0
[ INCOMING ],				2023-07-24 18:28:28,				recieveArduino,						GS-1-40-0-0
[ INCOMING ],				2023-07-24 18:28:28,				recieveArduino,						GS-1-50-0-0
[ INCOMING ],				2023-07-24 18:28:28,				recieveArduino,						GS-1-60-0-0
[ INCOMING ],				2023-07-24 18:28:28,				recieveArduino,						GS-1-70-0-0
[ INCOMING ],				2023-07-24 18:28:29,				recieveArduino,						GS-1-80-0-0
[ INCOMING ],				2023-07-24 18:28:29,				recieveArduino,						GS-1-90-0-0
[ INCOMING ],				2023-07-24 18:28:29,				recieveArduino,						GS-1-100-0-20
